time,AUV5_Tau_u,AUV5_Tau_v,AUV5_Tau_w,AUV5_Tau_q,AUV5_Tau_r,AUV6_Tau_u,AUV6_Tau_v,AUV6_Tau_w,AUV6_Tau_q,AUV6_Tau_r,AUV7_Tau_u,AUV7_Tau_v,AUV7_Tau_w,AUV7_Tau_q,AUV7_Tau_r,AUV8_Tau_u,AUV8_Tau_v,AUV8_Tau_w,AUV8_Tau_q,AUV8_Tau_r,AUV9_Tau_u,AUV9_Tau_v,AUV9_Tau_w,AUV9_Tau_q,AUV9_Tau_r
305.7,-8.852311845,-59.90565903,-105.6723408,-33.51430682,-6.053651427,18.09266921,64.84518742,-124.3640261,-33.82594203,-6.305333336,-10.11678879,-58.92049647,-104.6953519,-33.51343258,-6.05333091,25.53160128,-30.3890328,-132.2600995,-33.76829349,-6.307628919,44.4895013,-30.44635283,-35.69881648,-33.77581735,-6.304573095
305.8,-12.21603515,-63.86512712,-97.82122343,-33.95505513,-6.308762272,14.33343656,60.99458656,-118.2123091,-33.98112306,-6.310935108,-13.41713829,-62.83702568,-96.89465059,-33.95310233,-6.308353575,26.52149599,-30.98357743,-125.7519047,-33.10035965,-6.306864567,44.58341897,-31.03266905,-33.73775628,-32.84541187,-6.552613785
305.9,-13.39116403,-65.43837628,-90.96492932,-32.98387507,-6.309606401,13.08625695,59.51149046,-111.3144516,-32.99318461,-6.314613247,-14.55824457,-64.38542524,-90.0658894,-32.98096955,-6.309044455,27.66887866,-30.25631841,-122.736756,-31.25628665,-6.304879218,45.69250078,-30.26550799,-31.03382558,-30.99890679,-6.301141664
306,-14.852356,-66.31031501,-88.36498405,-31.69447558,-6.306425327,11.54788012,58.71974554,-108.6859379,-31.69033927,-6.313523817,-15.51312298,-64.56752753,-89.8760373,-31.69076518,-6.305917492,28.84410165,-28.83565139,-122.2022313,-29.91693792,-6.302149962,46.63055976,-28.78019533,-31.86854057,-29.65290998,-6.548426478
306.1,-15.94851641,-66.30195889,-89.66142062,-30.3943776,-6.552771953,10.3759292,58.8008006,-109.9623293,-30.1122967,-6.310581335,-16.25082309,-64.54168459,-89.42853784,-30.39125885,-6.552608599,28.70825788,-27.86442291,-124.2656531,-28.61057037,-6.548929445,46.39839735,-27.74371519,-34.55867623,-28.33902308,-6.545646067
306.2,-15.3051923,-65.24527245,-90.97883059,-28.5942076,-6.548747401,10.94464044,59.92664987,-111.2594686,-28.58003943,-6.305645814,-15.60166005,-63.47355546,-90.74847203,-28.59237076,-6.549094833,29.52077882,-26.48263192,-125.728912,-27.92646545,-6.543260599,46.8970697,-26.31791449,-37.72346485,-27.91819878,-6.540987387
306.3,-14.04682573,-65.55447632,-92.66984548,-27.95004349,-6.54765093,12.1312591,59.68326055,-112.9208687,-27.93637921,-6.553044681,-14.34454337,-63.77804679,-92.43671577,-27.94901349,-6.548302546,29.98797976,-27.00127425,-128.8213033,-27.87892668,-6.535065067,47.47756215,-26.83653162,-40.26485362,-27.86577049,-6.535452071
306.4,-13.60078536,-64.65888274,-97.09543113,-27.92692276,-6.547920891,12.50571884,60.64313046,-117.3020611,-27.91506634,-6.551782986,-13.90472023,-62.88411839,-96.85701084,-27.9262311,-6.548300945,29.9686584,-26.66141462,-130.8335851,-28.19137038,-6.525730318,47.26548825,-26.534866,-43.23381868,-28.44664061,-6.528765461
306.5,-12.99633453,-63.47690559,-98.66143398,-28.24776673,-6.546638366,13.03810119,61.88889391,-118.8024873,-28.23900563,-6.548505203,-13.30873647,-61.70821702,-98.41761723,-28.24743845,-6.546565624,29.33487202,-26.1413983,-133.4059208,-28.86448985,-6.517149456,47.47288459,-26.07319001,-41.50811719,-28.84593074,-6.272206742
306.6,-12.62798484,-62.46277791,-99.09377471,-28.64689564,-6.545342699,13.33607638,62.96733266,-119.1450735,-28.64208014,-6.545901097,-12.94874733,-60.70211984,-98.84590856,-28.64770148,-6.544932071,28.94813139,-25.69015883,-133.1810073,-29.59740966,-6.511961782,46.84982884,-25.6860313,-42.40989313,-29.5787981,-6.267672399
306.7,-12.83345843,-61.83078217,-100.358664,-29.63570062,-6.543025146,13.06096046,63.66579745,-120.3040093,-29.63485887,-6.542803539,-13.16090712,-60.07790957,-100.1084476,-29.63835258,-6.542428517,28.5980565,-25.39951902,-132.2355924,-30.33457339,-6.266274271,47.3535833,-24.78524452,-41.71322373,-30.32101006,-6.27165667
306.8,-12.70957117,-62.47193993,-99.42411506,-30.08153544,-6.541289632,13.11572242,63.09320806,-119.2592033,-30.35459535,-6.539578719,-13.04137942,-60.72506981,-99.17290408,-30.08595119,-6.540625451,28.16989169,-26.14621006,-132.8330838,-31.29810398,-6.278256397,47.21041399,-25.61229398,-40.40664053,-31.29032862,-6.281714289
306.9,-11.80641668,-63.09714623,-99.00624477,-31.29331273,-6.543377147,13.12703439,61.85041114,-118.1060387,-31.29769557,-6.54133909,-12.14033434,-61.3539372,-98.7547924,-31.29828476,-6.542726635,29.09808234,-26.6840179,-132.3774729,-31.37925544,-6.289173825,47.21192614,-26.89600487,-39.3496363,-31.64847609,-6.288492752
307,-11.9709999,-63.58694417,-97.91492875,-31.62861155,-6.546047159,12.89645484,61.43328015,-116.9268661,-31.63252241,-6.544918068,-12.30499659,-61.84518363,-97.6636244,-31.63280593,-6.545471879,29.12234974,-26.9279593,-131.3640188,-31.66050059,-6.293501326,47.12998259,-27.14551772,-38.5504584,-31.66114455,-6.288342422
307.1,-12.2299457,-63.68113211,-97.04077167,-31.62918198,-6.546533258,12.57031995,61.40889467,-115.970789,-31.63153942,-6.546956509,-12.5625747,-61.93905609,-96.78976503,-31.63214143,-6.546082603,29.46824617,-28.41135926,-130.9024373,-31.60941808,-6.292813329,47.39208761,-28.58914303,-38.39625728,-31.60942926,-6.28499541
307.2,-12.81372798,-61.77623388,-96.26893645,-31.58039255,-6.545021243,12.24720761,61.61900587,-115.3733698,-31.57934468,-6.546785864,-12.48806059,-63.52918103,-96.51904116,-31.58205941,-6.54471171,29.83939059,-27.85220356,-128.8124859,-31.51413,-6.291671558,47.03503219,-26.23334325,-38.15827968,-31.51263861,-6.283717757
307.3,-12.68067541,-63.2015704,-96.39712172,-31.50266285,-6.543436517,11.65290481,63.73669049,-114.9323495,-31.49660747,-6.54572112,-12.68013131,-63.20526266,-96.39752468,-31.5031297,-6.543252465,29.04479269,-27.89115359,-128.2508264,-30.58282897,-6.293220693,47.36600113,-27.2740333,-38.75407247,-30.57740261,-6.287182305
307.4,-13.37861843,-64.70766644,-96.19461485,-30.59659506,-6.542847307,12.029657,61.23625751,-115.5450099,-30.58523266,-6.544867278,-13.70621485,-62.96364391,-95.94365702,-30.59605528,-6.542763846,-3.387790745,-56.27405715,-103.8348874,-30.46127539,-6.296981518,-9.085223586,-56.32202869,-132.9327297,-30.45089639,-6.2938243
307.5,-13.53820905,-63.38999352,-96.52996025,-30.49371349,-6.543782905,12.11989455,60.87616911,-116.073986,-30.48019034,-6.545175347,-13.53480447,-63.38900592,-96.53080243,-30.49262681,-6.543785617,-10.52567765,-62.58321898,-100.8844559,-31.72438849,-6.301080219,-11.72048956,-61.91034604,-111.8842385,-32.522071,-6.300774357
307.6,2.998882869,-64.02253743,-19.31608772,-30.4036454,-6.381104826,28.23927302,62.06435447,-38.54719327,-30.39020501,-6.382019152,58.78536004,-16.22157912,-61.86460098,-30.40243256,-6.381234763,1.735353967,-65.07388417,-18.42982625,-32.51409984,-6.137613137,-13.55461475,-64.41958928,-102.0327364,-32.5020074,-6.139314451
307.7,51.70155083,-22.76393447,-47.94548162,-32.24604661,-5.764974584,-8.684815778,29.86643017,-1.878890201,-32.23472838,-6.015708528,50.75725056,-23.56524557,-47.22651518,-32.24580457,-5.765381903,1.564217019,-65.7831347,-9.805038179,-32.55500396,-6.015340433,-14.71317716,-65.87259926,-93.92598861,-32.54669407,-6.020697545
307.8,48.52083213,-27.48092372,-40.25542834,-32.53118465,-5.788285044,-12.19334416,26.81795722,6.033289696,-32.52279718,-5.789442502,47.30135094,-26.48663895,-39.33090153,-32.53207438,-5.789315702,2.709848869,-67.17486893,-3.405434842,-32.61635621,-6.02728135,-14.42837376,-65.58212119,-90.2417211,-32.33712102,-6.038939156
307.9,45.80516631,-27.66720255,-34.21226291,-32.59829353,-5.883737491,-13.41352614,25.52405448,12.8992127,-32.58886271,-5.885182142,45.77259923,-27.67735954,-34.19480248,-32.59993224,-6.135086695,3.503064956,-64.46208385,-0.048841244,-31.84690848,-6.104224982,-14.52069435,-65.38462637,-88.6957467,-31.29197746,-6.119251745
308,45.87870881,-29.56701125,-30.71610017,-32.39871878,2.506384712,-14.84700978,22.85162218,13.4479081,-32.38583774,2.253801378,44.70694014,-30.26598017,-31.84846094,-32.40045157,2.254977128,4.246652555,-65.60686491,0.913269749,-31.03948927,2.297498673,-13.58285896,-65.8243344,-91.52766194,-30.75155714,2.28222909
308.1,45.83337493,-29.61307006,-32.75846326,-31.35270923,3.671001651,-13.42561566,23.32041479,14.27039464,-31.60682901,3.419449558,45.02217414,-28.56092292,-30.13670727,-31.3508897,3.672088462,5.540538044,-64.95974062,-0.135859378,-30.46831068,3.710026069,-12.79504501,-63.38753557,-92.91858404,-30.18215985,3.448479312
308.2,45.73825918,-29.13582274,-33.45811497,-30.80078197,6.147045021,-13.92974953,23.45817843,11.82716739,-30.78210442,6.148056108,45.41396123,-27.37091524,-33.22961201,-30.79280389,6.149944588,6.136564887,-63.84472724,-3.384943126,-29.60699608,5.923692084,-11.9140889,-62.214987,-94.27309512,-29.32923125,6.166144301
308.3,46.71195869,-27.44288847,-34.88453253,-29.67012976,7.038009994,-13.36795766,24.80860622,8.681099152,-29.6523044,7.041126347,46.04752522,-25.68479367,-36.41984116,-29.65745008,7.041099692,6.34218556,-62.78395725,-6.238318568,-29.55516089,7.046020904,-11.99898639,-61.09353385,-98.25308906,-29.29860559,7.043603925
308.4,47.0515269,-25.78664889,-39.19415683,-29.6049368,7.803429478,-12.74973016,26.179548,6.177594299,-29.59508345,7.80734149,46.72366714,-24.03835177,-38.96988371,-29.59284608,7.806009248,6.224400483,-62.05553393,-8.147306568,-29.24409433,7.794029304,-11.98524078,-62.0468611,-101.3564644,-29.5770636,7.795764099
308.5,47.67481196,-24.74074826,-40.7559135,-29.54283214,8.043986683,-12.97574346,26.30033855,5.276231841,-29.54515312,8.047223566,47.68574808,-24.73759875,-40.78524375,-29.53373403,8.045417718,5.942558695,-61.95940779,-8.998514175,-29.49711066,8.022766018,-11.75347816,-61.91492661,-99.65960168,-29.90105638,8.027549155
308.6,48.34920377,-25.53382216,-41.42231589,-29.22614235,7.847767022,-11.83182157,26.12839237,2.258803757,-29.23859822,7.849454278,48.01534655,-25.54036733,-43.19915643,-29.2203578,7.847875,5.504175965,-63.52704973,-10.8348148,-30.07570879,7.821879202,-12.01780471,-63.46839671,-100.8861965,-30.52237497,7.828319459
308.7,48.18499712,-25.58344082,-42.73232119,-29.75511693,7.55112125,-11.31663799,24.29980823,2.451198465,-29.76985797,7.551454114,48.18750056,-25.59611348,-42.73997623,-29.75313757,7.550294785,5.196981515,-64.06662174,-10.04201709,-30.43545374,7.530627874,-12.52252287,-64.01057583,-101.5091006,-30.87391219,7.536953525
308.8,48.04506474,-25.45491035,-41.59990509,-30.34336645,6.482200787,-11.80943187,24.42333423,1.800096251,-30.08224342,6.481829631,48.38997817,-27.20332151,-41.86024476,-30.34471737,6.48098623,5.22870002,-65.81399369,-9.096520255,-30.81610984,6.47332108,-12.74346447,-64.03226985,-100.233481,-31.74634925,6.478037696
308.9,47.38677571,-25.25946414,-41.97162759,-30.71024502,6.203401299,-12.14699354,24.62225067,3.133070243,-30.71152606,6.202930653,48.06976839,-27.00809516,-40.46745364,-30.71399587,6.202382514,5.001872161,-65.48586221,-7.846140323,-31.45607629,6.206482953,-12.92579957,-63.71412797,-99.12054416,-31.77707463,6.208622435
309,47.01950111,-25.02940913,-40.67347636,-31.09413826,6.262870112,-12.5392332,24.84370484,4.360223031,-31.08799068,6.262252114,47.70134227,-26.77497501,-39.16697653,-31.09911799,6.26235394,4.905285993,-64.97420798,-6.818696379,-31.79478222,6.276014144,-13.02252039,-63.21605583,-98.37634164,-31.77941175,6.275320393
309.1,46.88616638,-25.62453588,-39.85794581,-31.73234293,-11.42140633,-12.24297996,26.60337956,4.756978416,-31.18200689,-11.42318988,47.22207979,-25.63213843,-38.09253341,-31.73710732,-11.42143082,4.444873679,-63.57737634,-7.820967173,-31.82188206,-11.40538515,-12.49395821,-63.56670429,-96.44907199,-31.75659653,-11.15983977
309.2,48.09106354,-25.62011358,-38.39673377,-31.79392219,-8.055491571,-12.76035199,24.79667789,7.424168964,-31.78645989,-8.057671274,47.75119505,-25.62340186,-40.15519364,-31.79759436,-8.055465118,5.202241003,-64.24279992,-6.079795169,-31.80561608,-8.03715344,-12.13103873,-64.24406151,-96.79049337,-31.70836874,-8.042724308
309.3,47.23131144,-26.06577562,-37.75588801,-31.81125345,-6.377144466,-12.89890654,24.68433389,7.442606149,-31.81224129,-6.379636018,47.22968863,-26.0655028,-37.76130925,-31.81344884,-6.377104669,5.470531532,-63.99749697,-6.365240365,-31.74956562,-6.362949024,-11.91975033,-64.00816738,-97.29525916,-30.82484653,-6.368439187
309.4,47.1855012,-25.34682592,-38.02016924,-31.78606815,-5.371204179,-13.02697144,25.04528599,7.186176411,-31.79948665,-5.373898453,47.18434488,-25.34399726,-38.0305799,-31.78681617,-5.37117369,56.10849844,-17.10278684,-44.76731132,-31.66485976,-5.365169404,38.67738029,-17.13011802,-135.7994346,-30.7408458,-5.369495016
309.5,24.32756512,-24.50418348,-157.8357303,-31.72558365,-4.953520594,-35.9333699,25.61615199,-112.6206133,-31.7524647,-4.956128089,24.32515631,-24.50004983,-157.8467815,-31.72513963,-4.95351033,26.46007553,-22.48455317,-159.5089418,-32.39572475,-4.705041438,47.76391272,-23.47597757,-55.27079709,-33.11667148,-4.707447505
309.6,28.77677241,-24.75488849,-142.1489171,-31.64802529,-4.795092758,-32.68816937,26.1585652,-96.04176016,-32.22611795,-4.797456084,28.77461144,-24.75062179,-142.1606094,-31.64675247,-4.795102745,26.81131647,-24.2036601,-142.788962,-33.16402115,-4.551571224,46.21130882,-25.93226483,-43.41372457,-33.38336228,-4.552291435
309.7,-7.389704296,-60.67679555,-106.5567842,-33.21039232,-5.055054877,16.09888286,66.89305265,-124.149276,-33.24724489,-5.056999854,-7.514670213,-60.78885297,-106.4699749,-33.20825737,-5.054943016,27.9253066,-28.2746084,-131.1377596,-33.16321191,-4.816317319,46.05365431,-28.31401208,-35.93943788,-33.4172851,-4.815700481
309.8,-10.71982367,-65.3789507,-98.84572804,-33.45658012,-5.383601047,12.79225305,62.23846645,-116.4414365,-33.48226923,-5.386173904,-10.78495953,-65.4384636,-98.79476698,-33.45313994,-5.383145999,27.77656158,-30.03849818,-125.7765274,-33.18187111,-5.914072969,46.10404461,-27.65649077,-31.9688153,-32.91008142,-5.912150969
309.9,-11.92892726,-67.2834747,-92.01820033,-33.45812707,-6.45389967,11.28201838,60.35458275,-111.3858657,-33.46986064,-6.458401401,-11.96360913,-67.31819809,-91.98045191,-33.45396555,-6.453115382,28.89014085,-29.49425309,-122.6653416,-32.37802231,-6.768367985,45.65634354,-27.93849354,-32.0943822,-31.83532556,-6.515108566
310,-12.60354212,-67.54919244,-90.03778746,-32.92144283,-6.713574056,10.28260053,61.82094725,-109.1545215,-32.92170764,-6.718993826,-13.42956346,-68.31965797,-89.40308892,-32.91716266,-6.712831702,29.65432795,-26.40008736,-121.7266173,-31.54713351,-7.051130875,46.87607054,-26.63030542,-31.05515332,-31.271081,-7.047177302
310.1,-13.73659201,-65.82699329,-89.29887128,-31.82378005,1.392263401,9.854790843,61.83161042,-106.932622,-31.81534189,1.388693695,-13.73048201,-65.82175668,-89.28768781,-31.82031047,1.392284249,30.64624043,-24.80297056,-122.5518992,-30.15413697,1.051910852,47.45489995,-25.02704514,-34.28266051,-30.14660353,1.055764266
310.2,-14.24854689,-65.31311132,-91.73215822,-30.43461397,2.957123362,9.257919617,62.4203433,-109.3074095,-30.42191306,2.955367372,-13.41706426,-64.53320862,-92.34224404,-30.97457895,2.956247764,31.09323225,-23.24515912,-125.6871466,-29.83685332,2.884232004,48.28609327,-23.40747789,-35.59735887,-29.83329956,2.887532394
310.3,-12.41237946,-64.78160556,-95.82079343,-30.12219256,5.990716324,10.43958077,62.32397022,-110.901036,-29.83919531,5.989315381,-12.38928596,-64.75054725,-95.83118955,-30.12602289,5.989109196,31.63627104,-23.57549309,-128.8003217,-29.79812098,5.697278952,48.62120961,-23.66195091,-39.890996,-29.80806129,5.69930818
310.4,-11.48059673,-64.04807026,-98.55774306,-29.81848183,6.985685181,10.84305068,63.18800983,-115.260671,-29.81097233,6.982454966,-11.45790078,-64.01564383,-98.57397862,-30.09816083,6.983698043,31.71808852,-23.25488628,-130.90448,-29.77377179,6.976768087,48.8708693,-23.2708274,-41.14721755,-29.81264321,6.978204152
310.5,-10.76515032,-62.95335622,-100.1804053,-29.80741015,7.850167988,11.38980892,64.39010921,-116.7555338,-29.80799363,7.843889395,-10.75114336,-62.92707664,-100.1963931,-30.07974301,7.847940845,31.14170281,-22.73079149,-133.566447,-30.06153892,7.87015121,48.7765606,-22.70340019,-41.19845269,-30.40163895,7.872170882
310.6,-10.31932163,-62.0010755,-100.660839,-30.10042291,8.160104437,12.07711741,63.7051949,-117.4020734,-30.10931355,8.152175401,-10.65481222,-61.98182517,-102.4328921,-30.0752069,8.157629594,31.06629641,-22.33197528,-131.6181929,-30.67492806,8.198412578,48.49323168,-23.99924733,-42.3814128,-31.02557792,8.20094953
310.7,-10.49489412,-61.37773658,-101.9565071,-50.97149744,7.996845202,12.6355561,65.14894632,-119.2256772,-51.25593945,7.989157807,-10.14937871,-63.08494106,-102.2282924,-50.91258237,7.99426208,30.27315064,-22.12944326,-132.4204601,-52.12844341,8.043061926,47.72208234,-22.07947387,-40.77804847,-52.19598475,8.045494074
310.8,-9.446235656,-62.24624091,-101.7621778,-47.48138825,7.699838695,12.45623948,65.23399499,-118.1665136,-47.49353194,7.694530206,-10.64010928,-63.04389485,-102.8930658,-47.40648066,7.697562845,30.20743007,-23.98856874,-131.4940453,-48.11301944,7.749826627,48.53940563,-23.16614004,-40.42688132,-48.42304049,7.751513828
310.9,-9.485820849,-63.93337291,-100.6645193,-45.07246994,6.861288582,12.39225113,63.55511984,-117.1408532,-45.07970457,6.859890196,-10.69530297,-64.75183755,-101.7786975,-45.00368686,6.859774359,29.84777108,-25.63783961,-132.3427097,-45.15222855,7.412884152,48.58071627,-24.82763634,-39.76176365,-45.16104556,7.413508591
311,-9.825853344,-66.30431492,-101.5282907,-44.25668374,6.048905654,12.38990815,61.18872275,-116.3281948,-44.25910231,6.301390327,-11.06211054,-65.41567519,-100.6009757,-44.20860627,6.048050487,30.08922629,-26.05748972,-129.7776503,-44.04019672,6.347920963,48.50632381,-25.26496029,-39.36339681,-44.02226448,6.347288135
311.1,-10.28983577,-64.70937592,-98.58816024,-43.79804678,5.819648195,11.2498216,62.7945767,-116.9651826,-43.79669872,6.072363135,-11.48601977,-65.52204295,-99.70346731,-43.77571453,5.818720518,30.0549329,-25.85669554,-129.2804,-43.55133381,6.108342287,48.45183786,-25.09244489,-39.31834269,-43.51569148,6.106810145
311.2,-11.00126402,-64.51370142,-99.8532911,-43.60388261,-11.73525371,11.21790076,63.01525889,-114.7412881,-43.60039649,-11.73557689,-11.83934401,-65.30798854,-99.22520482,-43.60562193,-11.73438387,30.08341856,-25.33560733,-129.1350396,-43.33019753,-11.71450179,48.4347536,-24.59828941,-39.52679897,-43.28715551,-11.71566973
311.3,-11.57860182,-62.42715637,-99.53290895,-43.85911189,-9.899604878,10.91916675,63.48210029,-114.6279732,-43.85400939,-9.902553785,-12.39983709,-63.20583542,-98.91843017,-43.88136442,-9.90002484,30.58671241,-22.06870595,-129.6209774,-43.56323779,-9.899657705,48.45566178,-23.83088756,-39.83885732,-43.51904213,-9.899798927
311.4,-11.89257022,-63.60214766,-97.59522678,-44.2250102,-6.844583162,10.90450929,63.24106155,-114.8975522,-44.21682976,-6.84954117,-11.89336951,-63.58395716,-97.60568366,-44.26109957,-6.845727662,-2.766803686,-54.82807318,-104.4812843,-44.7245686,-6.861174361,-8.391320998,-56.577829,-135.6408001,-44.68144731,-6.860561583
311.5,-11.51892848,-64.29696218,-98.25158491,-44.88978979,-5.837657195,11.10456092,62.69354736,-115.3636763,-44.87790206,-5.843651501,-11.51006272,-64.26614017,-98.26784012,-44.92965321,-5.838922517,-9.572000228,-62.14301007,-101.6761345,-46.47403833,-5.61485883,-11.11103615,-61.38462484,-114.3869644,-47.24917122,-5.614026349
311.6,5.024633625,-64.90985517,-20.97001053,-46.85340186,-4.975959388,27.12310575,63.8988896,-37.62028852,-46.83983866,-5.231857692,59.62729521,-10.87200227,-62.16160995,-46.88631286,-4.976719261,3.548739767,-66.10601619,-21.79559869,-48.72468184,-5.007310625,-12.08070598,-66.14154713,-103.0608463,-48.97323535,-5.006646565
311.7,51.92083336,-19.19596663,-47.62683578,-49.24216335,-4.679619491,-9.014778249,27.28872858,-1.862218407,-49.23108703,-4.683936547,51.81172241,-19.28675399,-47.5634027,-49.26264298,-4.679672681,3.738775361,-67.11125927,-11.36713611,-49.23838794,-4.709595536,-12.71893867,-67.1372099,-97.27579208,-49.2321382,-4.709568374
