time,AUV5_ESO_Estimation,AUV6_ESO_Reference,AUV6_ESO_Estimation,AUV7_ESO_Reference,AUV7_ESO_Estimation,AUV8_ESO_Reference,AUV8_ESO_Estimation,AUV9_ESO_Reference,AUV9_ESO_Estimation,
22.5,-0.334735604,-0.33,-0.265855189,-0.25,-0.35983125,-0.37,-0.371146535,-0.37,-0.302666569,-0.31
22.6,-0.354017822,-0.35,-0.244549606,-0.23,-0.374876195,-0.37,-0.353137282,-0.35,-0.302892116,-0.31
22.7,-0.380537616,-0.39,-0.231572745,-0.23,-0.382563195,-0.39,-0.332253314,-0.33,-0.302037619,-0.31
22.8,-0.4096117,-0.41,-0.25505718,-0.25,-0.401640241,-0.39,-0.323883574,-0.33,-0.313351921,-0.31
22.9,-0.424758253,-0.41,-0.274757973,-0.27,-0.409807091,-0.41,-0.307969691,-0.31,-0.31877269,-0.33
23,-0.424871844,-0.43,-0.286899222,-0.29,-0.404535912,-0.41,-0.28502805,-0.27,-0.317266472,-0.33
23.1,-0.4185117,-0.43,-0.293322794,-0.29,-0.390817392,-0.39,-0.262362947,-0.25,-0.314061139,-0.31
23.2,-0.406198994,-0.41,-0.295568254,-0.29,-0.371432285,-0.37,-0.245324805,-0.23,-0.311880338,-0.31
23.3,-0.39024102,-0.39,-0.295369325,-0.31,-0.348996032,-0.35,-0.24812333,-0.25,-0.31279448,-0.31
23.4,-0.370411031,-0.37,-0.292758464,-0.29,-0.323093239,-0.33,-0.259669843,-0.25,-0.321594028,-0.31
23.5,-0.348928012,-0.35,-0.290839261,-0.29,-0.298349543,-0.29,-0.272583934,-0.27,-0.346322888,-0.35
23.6,-0.333720441,-0.33,-0.291666618,-0.29,-0.278556779,-0.29,-0.27968386,-0.29,-0.372317503,-0.39
23.7,-0.324483509,-0.33,-0.307052354,-0.31,-0.270254788,-0.27,-0.283617956,-0.29,-0.396119056,-0.41
23.8,-0.308515618,-0.31,-0.317391334,-0.31,-0.25925411,-0.25,-0.288421332,-0.29,-0.411076041,-0.43
23.9,-0.288242866,-0.29,-0.324173324,-0.31,-0.261337905,-0.25,-0.290248719,-0.29,-0.422187637,-0.43
24,-0.268053966,-0.27,-0.330370342,-0.33,-0.270799474,-0.27,-0.292112431,-0.29,-0.431564345,-0.43
24.1,-0.256207307,-0.25,-0.340887233,-0.35,-0.276452757,-0.29,-0.29499156,-0.31,-0.439668552,-0.43
24.2,-0.26124808,-0.25,-0.354692416,-0.37,-0.281549036,-0.29,-0.300280872,-0.29,-0.445594091,-0.43
24.3,-0.268933262,-0.27,-0.374922556,-0.37,-0.285986429,-0.29,-0.308190546,-0.31,-0.448836012,-0.45
24.4,-0.276195275,-0.27,-0.398258357,-0.39,-0.291486342,-0.29,-0.319356513,-0.31,-0.447453152,-0.45
24.5,-0.283308896,-0.27,-0.409947088,-0.41,-0.297496005,-0.31,-0.333618794,-0.33,-0.440287066,-0.45
24.6,-0.290495379,-0.29,-0.419523962,-0.41,-0.305161031,-0.31,-0.351783741,-0.35,-0.427293724,-0.43
24.7,-0.297644555,-0.31,-0.426633534,-0.43,-0.315520979,-0.31,-0.374805816,-0.37,-0.408791726,-0.41
24.8,-0.304459998,-0.31,-0.429932228,-0.43,-0.328285213,-0.33,-0.387811783,-0.39,-0.383839363,-0.37
24.9,-0.311343722,-0.31,-0.42864385,-0.43,-0.344370761,-0.33,-0.391674179,-0.39,-0.356051934,-0.35
25,-0.327708403,-0.33,-0.432407483,-0.43,-0.373636055,-0.37,-0.403192961,-0.41,-0.338170135,-0.33
25.1,-0.342803168,-0.35,-0.42859467,-0.43,-0.400189023,-0.39,-0.412561352,-0.41,-0.320458383,-0.33
25.2,-0.353060152,-0.35,-0.411876244,-0.41,-0.402554563,-0.39,-0.409211255,-0.41,-0.294280996,-0.29
25.3,-0.362955741,-0.37,-0.3872727,-0.39,-0.397073125,-0.39,-0.39859013,-0.41,-0.267891297,-0.27
25.4,-0.375952813,-0.39,-0.358192874,-0.37,-0.386485693,-0.39,-0.386545522,-0.39,-0.249290234,-0.25
25.5,-0.380780257,-0.39,-0.327838319,-0.33,-0.372548079,-0.37,-0.373805679,-0.37,-0.245336361,-0.25
25.6,-0.380212158,-0.39,-0.299244011,-0.31,-0.359099783,-0.37,-0.354403957,-0.35,-0.251724481,-0.23
25.7,-0.388593001,-0.39,-0.283782903,-0.29,-0.351577886,-0.35,-0.32748762,-0.33,-0.256693828,-0.25
25.8,-0.386633078,-0.39,-0.263844362,-0.25,-0.335991689,-0.35,-0.300077859,-0.29,-0.262309681,-0.27
25.9,-0.377466948,-0.39,-0.246861398,-0.23,-0.31553751,-0.33,-0.278337735,-0.27,-0.271612421,-0.27
26,-0.364100426,-0.37,-0.250305473,-0.25,-0.293923577,-0.29,-0.258564217,-0.25,-0.278608868,-0.27
26.1,-0.348308323,-0.35,-0.258949555,-0.27,-0.27571306,-0.27,-0.24397276,-0.23,-0.284489179,-0.29
26.2,-0.333180556,-0.33,-0.269509648,-0.27,-0.259611686,-0.27,-0.240572968,-0.25,-0.290252547,-0.29
26.3,-0.31535669,-0.33,-0.27723484,-0.27,-0.262033793,-0.27,-0.254476273,-0.25,-0.296085748,-0.31
26.4,-0.29789806,-0.31,-0.284545438,-0.29,-0.270727024,-0.27,-0.268983927,-0.27,-0.3023565,-0.31
26.5,-0.282041965,-0.29,-0.291509951,-0.29,-0.280252377,-0.27,-0.280757371,-0.29,-0.3078686,-0.31
26.6,-0.268068992,-0.27,-0.298767335,-0.31,-0.290151632,-0.29,-0.289369493,-0.29,-0.312825157,-0.31
26.7,-0.265248885,-0.27,-0.30578223,-0.31,-0.299706392,-0.31,-0.295156163,-0.31,-0.318299093,-0.33
26.8,-0.274627952,-0.27,-0.312801696,-0.31,-0.308777024,-0.31,-0.299329922,-0.31,-0.325712691,-0.31
26.9,-0.282589848,-0.27,-0.320243014,-0.31,-0.317326927,-0.31,-0.301612462,-0.31,-0.334995651,-0.33
27,-0.289239762,-0.29,-0.325799022,-0.33,-0.326500039,-0.33,-0.303163337,-0.31,-0.348773748,-0.35
27.1,-0.295169793,-0.31,-0.338000921,-0.33,-0.338113156,-0.35,-0.306061168,-0.31,-0.369618303,-0.37
27.2,-0.301735935,-0.31,-0.353640255,-0.35,-0.354490805,-0.35,-0.312932335,-0.31,-0.39248771,-0.39
27.3,-0.322684618,-0.31,-0.389256122,-0.41,-0.38387621,-0.37,-0.337053531,-0.33,-0.41919759,-0.43
27.4,-0.334727163,-0.35,-0.412184886,-0.41,-0.38873777,-0.39,-0.360866151,-0.37,-0.436509352,-0.43
27.5,-0.340295043,-0.35,-0.413940871,-0.43,-0.383055102,-0.39,-0.382860536,-0.37,-0.452955441,-0.45
27.6,-0.350029499,-0.35,-0.417369822,-0.43,-0.375154481,-0.39,-0.39768799,-0.41,-0.452139577,-0.45
27.7,-0.373342853,-0.37,-0.424365613,-0.43,-0.369796882,-0.37,-0.394208931,-0.39,-0.440151685,-0.43
27.8,-0.38245037,-0.37,-0.417050608,-0.41,-0.35350663,-0.35,-0.384016735,-0.39,-0.4206414,-0.43
27.9,-0.373160635,-0.37,-0.399736459,-0.41,-0.329655183,-0.33,-0.37226966,-0.37,-0.397559687,-0.39
28,-0.360445284,-0.35,-0.379137228,-0.37,-0.304737972,-0.31,-0.35888377,-0.37,-0.377147606,-0.39
28.1,-0.347980674,-0.35,-0.358625052,-0.37,-0.284855022,-0.29,-0.347038648,-0.35,-0.356450824,-0.37
28.2,-0.338162353,-0.33,-0.340479401,-0.33,-0.266884562,-0.27,-0.336370189,-0.33,-0.336721221,-0.33
28.3,-0.326510291,-0.33,-0.320707999,-0.33,-0.263930441,-0.25,-0.325803387,-0.33,-0.317604211,-0.33
28.4,-0.314879979,-0.31,-0.301791006,-0.29,-0.273728989,-0.27,-0.314495054,-0.33,-0.298488811,-0.29
28.5,-0.303341332,-0.31,-0.284449724,-0.29,-0.284580853,-0.29,-0.302213847,-0.29,-0.280029969,-0.29
28.6,-0.291733604,-0.29,-0.269069081,-0.27,-0.2960828,-0.29,-0.289051702,-0.29,-0.262999772,-0.25
28.7,-0.281973415,-0.27,-0.259866716,-0.25,-0.308481338,-0.31,-0.275395477,-0.27,-0.247802685,-0.25
28.8,-0.285891621,-0.29,-0.268366642,-0.27,-0.320714914,-0.33,-0.264753601,-0.25,-0.253662034,-0.25
28.9,-0.29485846,-0.29,-0.278094123,-0.29,-0.332801984,-0.33,-0.271170023,-0.27,-0.263920596,-0.27
29,-0.30238352,-0.29,-0.285975263,-0.29,-0.345577028,-0.35,-0.280168264,-0.29,-0.274493149,-0.27
29.1,-0.307122526,-0.31,-0.292161122,-0.29,-0.360657694,-0.37,-0.285285789,-0.29,-0.280864673,-0.29
29.2,-0.31436843,-0.31,-0.295736499,-0.29,-0.364873109,-0.37,-0.289414254,-0.29,-0.285029921,-0.29
29.3,-0.320715403,-0.33,-0.299407851,-0.29,-0.357694362,-0.37,-0.293743426,-0.29,-0.288790733,-0.29
29.4,-0.329886907,-0.33,-0.304231943,-0.29,-0.348378132,-0.35,-0.305438608,-0.29,-0.298875562,-0.29
29.5,-0.347437667,-0.35,-0.315395179,-0.31,-0.342045657,-0.35,-0.323018541,-0.31,-0.314110596,-0.31
29.6,-0.375686953,-0.37,-0.339937118,-0.33,-0.34628257,-0.35,-0.349110027,-0.35,-0.335772824,-0.33
29.7,-0.38540806,-0.39,-0.365690579,-0.35,-0.344258246,-0.33,-0.361476124,-0.37,-0.343086481,-0.33
29.8,-0.378762831,-0.37,-0.382389672,-0.37,-0.32840378,-0.33,-0.368681736,-0.37,-0.344418434,-0.35
29.9,-0.361791712,-0.35,-0.394982046,-0.39,-0.305643184,-0.31,-0.375627765,-0.37,-0.345865816,-0.35
30,-0.339444993,-0.33,-0.392955631,-0.39,-0.292803408,-0.29,-0.368156875,-0.37,-0.353616446,-0.35
30.1,-0.314381505,-0.31,-0.381258509,-0.37,-0.289108347,-0.29,-0.356692034,-0.37,-0.366581319,-0.37
30.2,-0.290622887,-0.29,-0.368518317,-0.37,-0.290292029,-0.29,-0.34483782,-0.35,-0.376958864,-0.39
30.3,-0.275663824,-0.27,-0.359285676,-0.37,-0.294060616,-0.29,-0.334618387,-0.33,-0.380457264,-0.39
30.4,-0.277641833,-0.29,-0.349910503,-0.35,-0.303306536,-0.29,-0.326023672,-0.33,-0.385166807,-0.37
30.5,-0.288168629,-0.29,-0.340814547,-0.35,-0.317494785,-0.31,-0.317565909,-0.33,-0.38939754,-0.39
30.6,-0.301179388,-0.31,-0.330989081,-0.33,-0.335919942,-0.33,-0.307996004,-0.31,-0.390634864,-0.39
30.7,-0.315438668,-0.31,-0.319466042,-0.31,-0.345990848,-0.35,-0.297173547,-0.31,-0.387666895,-0.39
30.8,-0.327987116,-0.33,-0.306234833,-0.31,-0.34598075,-0.35,-0.284853687,-0.29,-0.379275156,-0.39
30.9,-0.336852744,-0.33,-0.29215314,-0.29,-0.341446264,-0.35,-0.276045548,-0.27,-0.366376026,-0.37
31,-0.340943333,-0.33,-0.278471678,-0.27,-0.332938493,-0.33,-0.282377654,-0.27,-0.349215412,-0.35
31.1,-0.339610959,-0.33,-0.279480467,-0.27,-0.323869147,-0.33,-0.29107521,-0.29,-0.32891812,-0.33
31.2,-0.334536128,-0.35,-0.28640212,-0.29,-0.31670851,-0.33,-0.298234434,-0.31,-0.30656211,-0.31
31.3,-0.327884789,-0.33,-0.292131675,-0.29,-0.313099066,-0.31,-0.304854069,-0.31,-0.28458356,-0.29
31.4,-0.321546227,-0.33,-0.296891793,-0.31,-0.311908383,-0.31,-0.314595509,-0.31,-0.267629965,-0.27
31.5,-0.315664178,-0.33,-0.301363814,-0.31,-0.312667963,-0.31,-0.328987839,-0.33,-0.262795501,-0.27
31.6,-0.313389813,-0.31,-0.308317544,-0.31,-0.31597808,-0.33,-0.340522349,-0.33,-0.269448304,-0.27
31.7,-0.322328572,-0.33,-0.32674466,-0.33,-0.328872793,-0.33,-0.350774172,-0.35,-0.274689829,-0.27
31.8,-0.33082399,-0.33,-0.346383566,-0.35,-0.339564675,-0.35,-0.365023382,-0.37,-0.28216724,-0.29
31.9,-0.343259809,-0.35,-0.372726093,-0.37,-0.351358717,-0.35,-0.372783678,-0.37,-0.300734155,-0.31
32,-0.340452642,-0.35,-0.388701357,-0.39,-0.346705881,-0.35,-0.364917757,-0.37,-0.305950687,-0.31
32.1,-0.334134763,-0.33,-0.389452415,-0.39,-0.337348132,-0.33,-0.35055543,-0.35,-0.304942035,-0.31
32.2,-0.326594158,-0.33,-0.379714589,-0.37,-0.329172824,-0.33,-0.334809827,-0.33,-0.306128887,-0.31
32.3,-0.322049924,-0.31,-0.366218116,-0.37,-0.320144714,-0.31,-0.31669342,-0.31,-0.309307695,-0.31
32.4,-0.316251566,-0.31,-0.351346694,-0.35,-0.312802516,-0.31,-0.299728725,-0.31,-0.314069539,-0.31
32.5,-0.311495073,-0.31,-0.335544314,-0.33,-0.307631434,-0.31,-0.28274684,-0.27,-0.322164811,-0.31
32.6,-0.309338274,-0.31,-0.320524568,-0.33,-0.306601678,-0.31,-0.278719717,-0.27,-0.336024661,-0.33
32.7,-0.310052894,-0.31,-0.307007192,-0.31,-0.309221673,-0.31,-0.286833447,-0.29,-0.358980476,-0.35
32.8,-0.310559316,-0.31,-0.292121875,-0.29,-0.31323812,-0.31,-0.298096099,-0.31,-0.379801838,-0.37
32.9,-0.315603102,-0.31,-0.279374586,-0.27,-0.317689607,-0.31,-0.309956699,-0.31,-0.386971135,-0.39
33,-0.319002706,-0.33,-0.277080834,-0.27,-0.321271677,-0.31,-0.322054628,-0.31,-0.38933434,-0.39
33.1,-0.321519322,-0.33,-0.286586086,-0.29,-0.324084484,-0.31,-0.333862477,-0.33,-0.387169771,-0.39
33.2,-0.322980366,-0.33,-0.295996457,-0.29,-0.32568873,-0.33,-0.338735374,-0.33,-0.381048163,-0.37
33.3,-0.324419676,-0.33,-0.30541464,-0.29,-0.327636398,-0.33,-0.339736887,-0.33,-0.371642863,-0.37
33.4,-0.32513803,-0.33,-0.314488478,-0.31,-0.32809175,-0.33,-0.340484324,-0.33,-0.362122011,-0.35
33.5,-0.32531966,-0.31,-0.323698009,-0.31,-0.327487375,-0.33,-0.34089416,-0.33,-0.355477063,-0.35
33.6,-0.326954302,-0.33,-0.335786252,-0.33,-0.3277028,-0.33,-0.335226083,-0.33,-0.336587171,-0.33
33.7,-0.334458673,-0.33,-0.35827987,-0.37,-0.334348612,-0.33,-0.324872361,-0.33,-0.311255842,-0.31
33.8,-0.334423974,-0.33,-0.372632036,-0.37,-0.333765086,-0.33,-0.31487292,-0.31,-0.284956596,-0.29
33.9,-0.329698621,-0.33,-0.367566029,-0.37,-0.328880791,-0.33,-0.310451534,-0.31,-0.264143042,-0.27
34,-0.322641308,-0.33,-0.354743105,-0.35,-0.321877378,-0.33,-0.307174992,-0.31,-0.259578083,-0.27
34.1,-0.315636443,-0.31,-0.342289827,-0.35,-0.315246786,-0.31,-0.30434284,-0.31,-0.266458485,-0.27
34.2,-0.32554514,-0.33,-0.342055772,-0.35,-0.325329954,-0.33,-0.321579001,-0.31,-0.289912864,-0.29
34.3,-0.32940807,-0.33,-0.332553505,-0.33,-0.329673994,-0.33,-0.331895953,-0.33,-0.304780968,-0.31
34.4,-0.328784392,-0.33,-0.316585806,-0.33,-0.329420946,-0.33,-0.335333519,-0.33,-0.312900759,-0.31
34.5,-0.326662247,-0.33,-0.302374768,-0.31,-0.327696961,-0.33,-0.334662231,-0.35,-0.317901108,-0.31
34.6,-0.324223907,-0.33,-0.301229766,-0.31,-0.325287047,-0.31,-0.329381778,-0.33,-0.320178407,-0.31
34.7,-0.319693115,-0.31,-0.303198408,-0.31,-0.320737202,-0.33,-0.324887292,-0.33,-0.325359531,-0.33
34.8,-0.316045763,-0.31,-0.308107551,-0.31,-0.317605522,-0.33,-0.31846991,-0.33,-0.33175078,-0.33
34.9,-0.313453326,-0.31,-0.314347003,-0.33,-0.315303471,-0.31,-0.312690673,-0.31,-0.342519318,-0.35
35,-0.312236966,-0.31,-0.32078011,-0.33,-0.313522211,-0.31,-0.30922415,-0.31,-0.359223161,-0.35
35.1,-0.314619444,-0.31,-0.325814722,-0.33,-0.313205345,-0.31,-0.307591239,-0.31,-0.364466728,-0.37
35.2,-0.315937411,-0.31,-0.330462433,-0.33,-0.316137772,-0.31,-0.308783115,-0.31,-0.364404936,-0.35
35.3,-0.317966221,-0.31,-0.33046032,-0.33,-0.317786606,-0.31,-0.313580197,-0.31,-0.364569721,-0.35
35.4,-0.319875089,-0.31,-0.328740344,-0.33,-0.3194975,-0.31,-0.320024489,-0.33,-0.363482507,-0.35
35.5,-0.320877903,-0.31,-0.325804168,-0.31,-0.320973877,-0.31,-0.33155289,-0.33,-0.36813955,-0.37
35.6,-0.323023407,-0.31,-0.324013537,-0.33,-0.323430517,-0.31,-0.336557073,-0.35,-0.358242882,-0.37
35.7,-0.333620914,-0.33,-0.331245798,-0.33,-0.334262166,-0.33,-0.335217235,-0.35,-0.339550869,-0.35
35.8,-0.336524858,-0.33,-0.33250182,-0.33,-0.336959871,-0.35,-0.333458608,-0.33,-0.318909861,-0.33
35.9,-0.334215952,-0.35,-0.330203061,-0.33,-0.334574867,-0.33,-0.326103438,-0.33,-0.293365503,-0.29
36,-0.328143726,-0.33,-0.325633331,-0.33,-0.328459209,-0.33,-0.319234179,-0.31,-0.271386857,-0.27
36.1,-0.323441265,-0.31,-0.322603703,-0.33,-0.323180966,-0.31,-0.313713672,-0.31,-0.268746316,-0.27
36.2,-0.313434171,-0.31,-0.314519899,-0.31,-0.31308755,-0.31,-0.307517728,-0.31,-0.274436229,-0.27
36.3,-0.307859812,-0.31,-0.310338641,-0.31,-0.307560005,-0.31,-0.306327166,-0.31,-0.282574718,-0.29
36.4,-0.30689277,-0.31,-0.309826384,-0.31,-0.306707083,-0.31,-0.309061465,-0.31,-0.293119536,-0.29
36.5,-0.315299073,-0.31,-0.318379226,-0.31,-0.315310259,-0.31,-0.32013494,-0.31,-0.311562638,-0.31
36.6,-0.331548397,-0.33,-0.334383264,-0.33,-0.331709023,-0.33,-0.336266768,-0.33,-0.33599863,-0.35
36.7,-0.337491527,-0.33,-0.339956782,-0.33,-0.337757981,-0.33,-0.339143588,-0.33,-0.348851044,-0.35
36.8,-0.33567656,-0.33,-0.337288084,-0.33,-0.335993075,-0.33,-0.337610396,-0.33,-0.360069537,-0.35
36.9,-0.332253814,-0.33,-0.33346609,-0.33,-0.332604616,-0.33,-0.332563962,-0.33,-0.37139761,-0.37
37,-0.327414551,-0.33,-0.328093753,-0.33,-0.327606682,-0.33,-0.325910957,-0.33,-0.372274724,-0.37
37.1,-0.321499867,-0.33,-0.322289716,-0.33,-0.321672626,-0.33,-0.318609292,-0.31,-0.361336587,-0.37
37.2,-0.315266201,-0.33,-0.316144664,-0.33,-0.315399102,-0.31,-0.311821288,-0.31,-0.348085561,-0.35
37.3,-0.311131839,-0.31,-0.31195925,-0.31,-0.311165264,-0.31,-0.310032585,-0.31,-0.337275524,-0.35
37.4,-0.312018825,-0.31,-0.312683776,-0.31,-0.311917538,-0.31,-0.313701733,-0.31,-0.329639302,-0.33
37.5,-0.313032821,-0.31,-0.313625208,-0.31,-0.312813708,-0.31,-0.323572686,-0.31,-0.328415023,-0.33
37.6,-0.316764912,-0.31,-0.317574575,-0.33,-0.316468839,-0.31,-0.32915073,-0.33,-0.317338306,-0.33
37.7,-0.329370523,-0.33,-0.331045898,-0.33,-0.329317213,-0.33,-0.328969284,-0.33,-0.30026677,-0.31
37.8,-0.335400925,-0.33,-0.337111724,-0.35,-0.335337032,-0.35,-0.326624266,-0.33,-0.28678437,-0.29
37.9,-0.335716748,-0.33,-0.33759405,-0.35,-0.335738959,-0.33,-0.322522431,-0.31,-0.288901799,-0.29
38,-0.3321503,-0.33,-0.334172306,-0.33,-0.332233826,-0.33,-0.321446166,-0.31,-0.295745382,-0.29
38.1,-0.328737505,-0.33,-0.330549115,-0.33,-0.328856716,-0.33,-0.319626329,-0.31,-0.301577739,-0.29
38.2,-0.322356831,-0.33,-0.324096011,-0.33,-0.322541638,-0.33,-0.318702557,-0.31,-0.308584728,-0.31
38.3,-0.314118773,-0.31,-0.31488619,-0.33,-0.314295953,-0.31,-0.31499975,-0.31,-0.317724959,-0.33
38.4,-0.30831392,-0.31,-0.308653586,-0.31,-0.308451999,-0.31,-0.312578255,-0.31,-0.329961859,-0.33
38.5,-0.306981221,-0.31,-0.307273261,-0.31,-0.306947727,-0.31,-0.313631283,-0.31,-0.347103183,-0.35
38.6,-0.309033373,-0.31,-0.309403618,-0.31,-0.308931983,-0.31,-0.315514864,-0.33,-0.354859353,-0.35
38.7,-0.312905103,-0.31,-0.312956998,-0.31,-0.312873389,-0.31,-0.317748471,-0.31,-0.350768355,-0.35
38.8,-0.317415532,-0.31,-0.317095078,-0.31,-0.317454176,-0.33,-0.319690499,-0.31,-0.343265531,-0.33
38.9,-0.330210288,-0.33,-0.329722019,-0.33,-0.330313586,-0.33,-0.330452497,-0.33,-0.341290155,-0.33
39,-0.343086002,-0.33,-0.343347722,-0.35,-0.343082931,-0.35,-0.342062576,-0.35,-0.338179145,-0.33
39.1,-0.342327835,-0.33,-0.34335861,-0.35,-0.342287115,-0.35,-0.340668917,-0.35,-0.328944947,-0.33
39.2,-0.338057484,-0.33,-0.33946382,-0.35,-0.337952923,-0.35,-0.336233592,-0.35,-0.32224093,-0.31
39.3,-0.331227222,-0.33,-0.332869731,-0.33,-0.33108104,-0.33,-0.329459939,-0.33,-0.317633244,-0.31
39.4,-0.323743121,-0.33,-0.325589457,-0.33,-0.323643172,-0.31,-0.327677417,-0.33,-0.320766406,-0.31
39.5,-0.316331693,-0.33,-0.31826104,-0.33,-0.316325737,-0.31,-0.328064513,-0.33,-0.32816883,-0.33
39.6,-0.311401196,-0.31,-0.313177109,-0.31,-0.311478667,-0.31,-0.324549292,-0.33,-0.328140536,-0.33
39.7,-0.320427738,-0.33,-0.321289752,-0.33,-0.320650244,-0.33,-0.317971683,-0.31,-0.324677297,-0.31
39.8,-0.322321598,-0.33,-0.322887922,-0.33,-0.322465885,-0.33,-0.313205199,-0.31,-0.321703683,-0.33
39.9,-0.321515299,-0.33,-0.321717773,-0.33,-0.321523801,-0.33,-0.312822327,-0.31,-0.321090042,-0.33
40,-0.319974484,-0.33,-0.3199979,-0.33,-0.319869946,-0.33,-0.31225221,-0.31,-0.319189393,-0.33
40.1,-0.320518293,-0.33,-0.320556461,-0.33,-0.320392071,-0.33,-0.313315339,-0.31,-0.318508694,-0.33
40.2,-0.319363921,-0.33,-0.319421219,-0.33,-0.319291786,-0.33,-0.315804851,-0.31,-0.319229592,-0.33
40.3,-0.318852702,-0.33,-0.319017751,-0.33,-0.318847186,-0.33,-0.319309371,-0.31,-0.320959954,-0.33
40.4,-0.318206075,-0.33,-0.318457279,-0.33,-0.318187821,-0.33,-0.321380353,-0.31,-0.321192018,-0.33
40.5,-0.316068951,-0.33,-0.31642099,-0.33,-0.316119352,-0.33,-0.318874556,-0.31,-0.318142847,-0.33
40.6,-0.31650522,-0.33,-0.317111818,-0.33,-0.316667422,-0.33,-0.316373894,-0.31,-0.315946394,-0.33
40.7,-0.31796498,-0.33,-0.318543935,-0.33,-0.318148702,-0.33,-0.317001989,-0.31,-0.317055715,-0.33
40.8,-0.319568552,-0.33,-0.320047762,-0.33,-0.319726112,-0.33,-0.31780179,-0.31,-0.31847446,-0.33
40.9,-0.319534522,-0.33,-0.320556454,-0.33,-0.319703519,-0.33,-0.317106506,-0.31,-0.318287682,-0.33
41,-0.319789479,-0.33,-0.321331444,-0.33,-0.319948737,-0.33,-0.31820508,-0.31,-0.320005046,-0.33
41.1,-0.320242885,-0.33,-0.322056143,-0.33,-0.320373645,-0.33,-0.319085689,-0.31,-0.321139127,-0.33
41.2,-0.32038721,-0.33,-0.321937539,-0.33,-0.3204164,-0.33,-0.31897412,-0.31,-0.32116242,-0.33
41.3,-0.324661208,-0.33,-0.325125804,-0.31,-0.324594316,-0.33,-0.323168583,-0.31,-0.325454258,-0.31
41.4,-0.338710843,-0.35,-0.338456097,-0.35,-0.338521018,-0.33,-0.343453312,-0.35,-0.345873749,-0.33
41.5,-0.341131278,-0.35,-0.34044788,-0.35,-0.341078781,-0.33,-0.35090148,-0.35,-0.354365317,-0.35
41.6,-0.337097259,-0.35,-0.336495188,-0.35,-0.337157586,-0.33,-0.349362721,-0.35,-0.350641395,-0.35
41.7,-0.34174309,-0.35,-0.341862084,-0.35,-0.341901394,-0.33,-0.340264154,-0.35,-0.341058885,-0.33
41.8,-0.337290503,-0.35,-0.33767607,-0.35,-0.337389317,-0.33,-0.328735454,-0.33,-0.329263035,-0.33
41.9,-0.328272704,-0.33,-0.328684932,-0.33,-0.328321068,-0.33,-0.31696889,-0.33,-0.317410871,-0.33
42,-0.317568738,-0.33,-0.318241242,-0.33,-0.317607157,-0.31,-0.307581252,-0.31,-0.308145659,-0.31
42.1,-0.30992522,-0.31,-0.310831615,-0.31,-0.309958125,-0.31,-0.305195481,-0.31,-0.306048279,-0.31
42.2,-0.308602602,-0.31,-0.309677578,-0.31,-0.308635388,-0.31,-0.305309806,-0.31,-0.306294834,-0.31
42.3,-0.308554541,-0.31,-0.309595804,-0.31,-0.308579679,-0.31,-0.30865005,-0.31,-0.309745092,-0.31
42.4,-0.310815595,-0.31,-0.311782443,-0.31,-0.310784365,-0.31,-0.313359872,-0.31,-0.314362428,-0.31
42.5,-0.314441837,-0.31,-0.315273375,-0.31,-0.314459235,-0.31,-0.318345817,-0.31,-0.319343333,-0.31
42.6,-0.314224908,-0.31,-0.315149829,-0.31,-0.314440577,-0.33,-0.318882713,-0.31,-0.319602485,-0.31
42.7,-0.316327327,-0.31,-0.317521201,-0.33,-0.316708891,-0.31,-0.320761357,-0.31,-0.321262262,-0.31
42.8,-0.320124087,-0.31,-0.321256843,-0.33,-0.320450821,-0.31,-0.322919522,-0.31,-0.323401612,-0.31
42.9,-0.322858707,-0.31,-0.323767134,-0.33,-0.323060254,-0.31,-0.32336045,-0.31,-0.324179607,-0.31
43,-0.324214013,-0.31,-0.325098774,-0.33,-0.324386179,-0.33,-0.320643752,-0.31,-0.321683873,-0.31
43.1,-0.32464686,-0.33,-0.32561522,-0.31,-0.324971961,-0.31,-0.320805723,-0.31,-0.321718174,-0.31
43.2,-0.325171506,-0.31,-0.326017958,-0.33,-0.325398813,-0.33,-0.320762009,-0.31,-0.321579714,-0.31
43.3,-0.323758673,-0.33,-0.324456043,-0.33,-0.323976129,-0.31,-0.32086297,-0.31,-0.321722545,-0.31
43.4,-0.32108917,-0.33,-0.321660917,-0.31,-0.321211608,-0.31,-0.322181151,-0.31,-0.322901223,-0.31
43.5,-0.318996685,-0.33,-0.319424028,-0.31,-0.319017035,-0.31,-0.329755148,-0.33,-0.332440495,-0.33
43.6,-0.319148627,-0.33,-0.319554442,-0.31,-0.319112437,-0.31,-0.33127656,-0.33,-0.332296233,-0.33
43.7,-0.328190804,-0.33,-0.328042018,-0.33,-0.328171369,-0.33,-0.329913963,-0.33,-0.330511682,-0.33
43.8,-0.342513515,-0.33,-0.342507481,-0.33,-0.342533285,-0.35,-0.336768865,-0.33,-0.337137651,-0.35
43.9,-0.348347742,-0.35,-0.348449094,-0.35,-0.34841353,-0.35,-0.33993652,-0.33,-0.340225107,-0.35
44,-0.343537317,-0.33,-0.34368685,-0.35,-0.343547926,-0.35,-0.335629489,-0.33,-0.33605642,-0.35
44.1,-0.334651861,-0.33,-0.334823286,-0.33,-0.334649028,-0.35,-0.329142534,-0.33,-0.329852295,-0.33
