time,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
142.2,0.005529214,0.0058301,0.005299805,0.004320514,0.003368661
142.3,0.00438238,0.004796303,0.004105245,0.003221008,0.002447046
142.4,0.003416844,0.004019665,0.003074854,0.00289011,0.002523164
142.5,0.003229039,0.003950623,0.002863971,0.003196152,0.002974472
142.6,0.003629789,0.004324208,0.003277681,0.00346369,0.003185011
142.7,0.003966511,0.004588228,0.003613902,0.00347402,0.003105204
142.8,0.004006133,0.004558777,0.003637063,0.003316339,0.002866475
142.9,0.003803537,0.004299051,0.003407446,0.003161514,0.002641179
143,0.003527003,0.003952514,0.003083047,0.003146508,0.002568694
143.1,0.003294067,0.003692343,0.00282743,0.003300207,0.002707612
143.2,0.003196322,0.003630589,0.002771921,0.003523938,0.002998971
143.3,0.003344269,0.003848788,0.003011038,0.003746209,0.003423428
143.4,0.003485382,0.004084067,0.003230804,0.003694242,0.003550865
143.5,0.003313821,0.004059631,0.003088547,0.003126114,0.001775276
143.6,0.003388818,0.004275796,0.003171828,0.003795848,0.002807677
143.7,0.003925656,0.004822787,0.003739605,0.005604878,0.005610004
143.8,0.005321179,0.006016261,0.005220677,0.007291336,0.00737327
143.9,0.006649421,0.007176487,0.006636487,0.007932394,0.007690102
144,0.007121997,0.007569004,0.007138983,0.007395216,0.006766339
144.1,0.006684957,0.007124532,0.006665856,0.006003425,0.005104875
144.2,0.005616383,0.006122771,0.005492479,0.004289932,0.003401975
144.3,0.004356608,0.004976783,0.004080491,0.002972167,0.002515213
144.4,0.003388915,0.004102962,0.002948022,0.002687044,0.002715977
144.5,0.003019564,0.003690268,0.002508157,0.003045936,0.003026366
144.6,0.003025344,0.003564369,0.002563796,0.003248095,0.002902192
144.7,0.002976346,0.003444329,0.002555942,0.003116846,0.00241215
144.8,0.002801539,0.003307854,0.002378851,0.00282291,0.001842029
144.9,0.002660974,0.003274808,0.002203184,0.002558257,0.001524373
145,0.002693268,0.003376355,0.00222704,0.002460594,0.001590814
145.1,0.002809563,0.003497727,0.002404119,0.002500435,0.001768782
145.2,0.002895358,0.003563482,0.002582065,0.002568297,0.001849251
145.3,0.002982226,0.003576682,0.002684574,0.00275957,0.001981159
145.4,0.003235239,0.003667126,0.002831062,0.003178815,0.002360889
145.5,0.003743902,0.003975645,0.003205862,0.003803535,0.002464654
145.6,0.003903504,0.00407715,0.003291506,0.0046322,0.003968521
145.7,0.003797534,0.004165128,0.003298109,0.005682671,0.005970371
145.8,0.004539734,0.00507844,0.004310224,0.006707416,0.007312226
145.9,0.005827509,0.006368294,0.005730462,0.007196028,0.007648291
146,0.006665238,0.00715336,0.006581419,0.006966168,0.007070202
146.1,0.006709847,0.007146388,0.006573678,0.006144894,0.005938359
146.2,0.006096723,0.006495829,0.005860163,0.005073889,0.004742524
146.3,0.005233524,0.005593257,0.004846864,0.004267947,0.003991752
146.4,0.004631271,0.004905637,0.004056074,0.004120979,0.003866766
146.5,0.003954403,0.004177817,0.003243418,0.003795423,0.003290914
146.6,0.00271043,0.003142882,0.001943711,0.002748082,0.001623974
146.7,0.002714237,0.003380483,0.002414017,0.002975889,0.001976779
146.8,0.003784824,0.004454023,0.003818974,0.004197279,0.003640988
146.9,0.004671656,0.005309143,0.004841989,0.005189214,0.004836698
147,0.005018784,0.005633342,0.005244653,0.005592074,0.005338108
147.1,0.004813333,0.005416059,0.005012996,0.005335449,0.005050916
147.2,0.004175684,0.004791567,0.004292988,0.004489077,0.004110553
147.3,0.003546077,0.004182526,0.003550435,0.003468992,0.003040267
147.4,0.003382622,0.003981967,0.003273721,0.002866786,0.002504603
147.5,0.00371847,0.004228171,0.003538608,0.0029504,0.001967748
147.6,0.003731996,0.004181095,0.003514221,0.003658482,0.00325465
147.7,0.00327808,0.003743611,0.003097462,0.004883085,0.005234416
147.8,0.00382162,0.004263758,0.003802267,0.006166104,0.006578833
147.9,0.005229187,0.005599829,0.005272159,0.006829255,0.006924806
148,0.006237151,0.006574392,0.006252805,0.006640007,0.006338326
148.1,0.006379944,0.006707934,0.006319409,0.005698196,0.005077221
148.2,0.005724245,0.006063253,0.00557067,0.004327334,0.003545037
148.3,0.004647321,0.005010174,0.004375872,0.003038037,0.00229796
148.4,0.003676671,0.004058732,0.003270061,0.002475541,0.002073216
148.5,0.003391591,0.003750525,0.002928827,0.002841695,0.002606714
148.6,0.003739366,0.004017333,0.00326676,0.003347147,0.003016946
148.7,0.00411195,0.00434584,0.003606031,0.003583614,0.003082247
148.8,0.004256804,0.004492665,0.00367819,0.003539988,0.002926855
148.9,0.004176057,0.004439687,0.003515358,0.003401639,0.002709735
149,0.003978994,0.004256029,0.003233895,0.003310465,0.002596969
149.1,0.0038086,0.004060894,0.00299469,0.003339732,0.002691687
149.2,0.003786468,0.003961984,0.002946362,0.003509402,0.002978335
149.3,0.003931446,0.004022158,0.003171075,0.003806388,0.003411772
149.4,0.00425923,0.004307351,0.003657017,0.004162604,0.00390409
149.5,0.004766708,0.004835332,0.004333933,0.00452566,0.003928738
149.6,0.004928386,0.005037401,0.004584562,0.005028731,0.004766519
149.7,0.003801832,0.004160501,0.003614213,0.005286924,0.00573888
149.8,0.003901979,0.004477043,0.003962733,0.006252908,0.006821347
149.9,0.005846053,0.006322668,0.005943579,0.007417333,0.007606897
150,0.007279342,0.007657531,0.007334289,0.007822347,0.007546068
150.1,0.00744979,0.007792133,0.007451665,0.00715807,0.006525146
150.2,0.006488831,0.006857326,0.006430242,0.005615659,0.004798635
150.3,0.004944994,0.005407085,0.004797894,0.003715364,0.002835502
150.4,0.00365328,0.004233281,0.003366927,0.002387696,0.001629594
150.5,0.003385263,0.00392957,0.002984775,0.002602708,0.002154039
150.6,0.003812288,0.004195546,0.003416528,0.003378238,0.002874649
150.7,0.004055655,0.004319607,0.003736363,0.003802935,0.00310944
150.8,0.003840836,0.004079156,0.003641717,0.003789725,0.003010502
150.9,0.003365536,0.003670418,0.003331059,0.003558445,0.002867814
151,0.003017535,0.003448689,0.00315508,0.003332641,0.002832312
151.1,0.003077649,0.003600224,0.003307162,0.003172956,0.002871126
151.2,0.003398122,0.003926821,0.00363975,0.003075683,0.002871744
151.3,0.00348359,0.004006961,0.003621577,0.002738301,0.002471579
151.4,0.003036693,0.003679673,0.002682652,0.002308522,0.001879594
151.5,0.003889039,0.004501751,0.003246889,0.003806876,0.003052553
151.6,0.005179507,0.005721339,0.004571534,0.005863124,0.005692724
151.7,0.0062223,0.006735147,0.00570346,0.007671822,0.008090443
151.8,0.007246629,0.007730857,0.006828558,0.008892025,0.009460961
151.9,0.008069309,0.008519668,0.007705804,0.009231336,0.00963404
152,0.008222715,0.008608348,0.007847735,0.00859053,0.008699192
152.1,0.0076247,0.007969573,0.007236695,0.007212273,0.007065158
152.2,0.006499242,0.006834695,0.006109932,0.005578448,0.005320466
152.3,0.005199714,0.005567253,0.004827592,0.004227664,0.004029681
152.4,0.00420584,0.004641263,0.003871468,0.003579487,0.003513344
152.5,0.003857659,0.004345545,0.003558151,0.00359995,0.003496886
152.6,0.004070625,0.004581672,0.003758068,0.003872321,0.003584907
152.7,0.004427963,0.004927041,0.004054675,0.004121418,0.00369321
152.8,0.004727707,0.00518942,0.004286607,0.004367476,0.003907331
152.9,0.004354974,0.004816392,0.003777552,0.004102092,0.003673657
153,0.004007049,0.004463948,0.003301612,0.004084043,0.003777797
153.1,0.004815088,0.005184758,0.004238699,0.005174574,0.004954818
153.2,0.00596312,0.006270369,0.005510382,0.006424151,0.006198669
153.3,0.006712852,0.006986003,0.006322317,0.007195689,0.00692805
153.4,0.006795017,0.007075746,0.006430906,0.007291878,0.006976769
153.5,0.006187886,0.006509725,0.005814984,0.006703284,0.00610108
153.6,0.004945546,0.005355814,0.004512116,0.006009141,0.005629692
153.7,0.003554471,0.004167871,0.003002378,0.005943021,0.006245448
153.8,0.003771174,0.004420917,0.003352277,0.006511287,0.007004958
153.9,0.005253126,0.0057768,0.004989296,0.006929074,0.007161871
154,0.006348302,0.006821169,0.006113514,0.006737899,0.006569739
154.1,0.006576605,0.00706351,0.006307893,0.005968994,0.005475593
154.2,0.006025976,0.00656628,0.005689499,0.004927173,0.004312263
154.3,0.005038894,0.005660661,0.004604136,0.004042042,0.003551464
154.4,0.004083855,0.004770225,0.003541775,0.00361635,0.003322468
154.5,0.003527845,0.004209785,0.002941972,0.0035731,0.003339803
154.6,0.003413229,0.004021505,0.002866212,0.003577346,0.003266433
154.7,0.003451025,0.003986527,0.002955219,0.003463381,0.003026084
154.8,0.003399782,0.003924192,0.002910624,0.003215592,0.002665084
154.9,0.003239614,0.003814844,0.002717961,0.002903615,0.002265081
155,0.003043775,0.003675078,0.002487359,0.002670314,0.001992786
155.1,0.002909658,0.003579934,0.002334471,0.002616138,0.002044002
155.2,0.00288352,0.003568507,0.002325661,0.002823983,0.002488306
155.3,0.003014958,0.003687949,0.002519889,0.003285819,0.003172506
155.4,0.003354108,0.003989677,0.002934642,0.003806593,0.003823103
155.5,0.003903321,0.004483356,0.003527828,0.003959495,0.003542414
155.6,0.00410363,0.004667365,0.003670459,0.004115938,0.004045286
155.7,0.003958763,0.004570243,0.003433835,0.004872664,0.005570375
155.8,0.004575846,0.005144403,0.004150255,0.005963874,0.00676915
155.9,0.005784803,0.006240562,0.005498182,0.006621874,0.007097355
156,0.006602393,0.006980982,0.006383078,0.006542015,0.006591182
156.1,0.006669898,0.00701345,0.006464477,0.005897514,0.005646754
156.2,0.005825381,0.006194882,0.005587992,0.004765163,0.004345551
156.3,0.004277682,0.004763624,0.003906278,0.003160454,0.002411691
156.4,0.003689985,0.004254079,0.003180059,0.002900413,0.002064242
156.5,0.004465251,0.004951027,0.0040138,0.004025224,0.003443051
156.6,0.005413399,0.005824072,0.005041459,0.005041604,0.004527747
156.7,0.005873033,0.006237115,0.005548199,0.005471823,0.004933861
156.8,0.005698512,0.0060269,0.005387458,0.005276958,0.004685419
156.9,0.005078525,0.005383873,0.00474596,0.004611224,0.003906301
157,0.004327505,0.004636875,0.003938524,0.003736518,0.002834191
157.1,0.003656333,0.004017371,0.003185113,0.002911272,0.001811493
157.2,0.003152596,0.003580713,0.002605416,0.002446313,0.001436103
157.3,0.002893302,0.00335548,0.002336082,0.002507921,0.001897413
157.4,0.002925183,0.00334531,0.002423319,0.002805204,0.002464012
157.5,0.003204114,0.003543715,0.002777412,0.002852533,0.001832014
157.6,0.003076347,0.00336899,0.002615909,0.003205237,0.002744017
157.7,0.002570347,0.003009107,0.001996562,0.004356064,0.004781513
157.8,0.00346492,0.003971188,0.003089154,0.005700527,0.006195235
157.9,0.005103259,0.005538978,0.004861094,0.006409409,0.006562357
158,0.006106464,0.006488429,0.005898632,0.006235572,0.005948697
158.1,0.006148595,0.006507601,0.005930433,0.005337561,0.004696536
158.2,0.005360021,0.00574344,0.005108558,0.004087956,0.00330423
158.3,0.004158197,0.004623056,0.003842965,0.003024972,0.002469241
158.4,0.003142897,0.003724559,0.002723994,0.002665577,0.002559487
158.5,0.002909114,0.00351545,0.002429766,0.002839849,0.002862393
158.6,0.003211294,0.00373635,0.002745759,0.003004085,0.002908368
158.7,0.003437663,0.003889141,0.002984847,0.002985088,0.002677887
158.8,0.003375279,0.003784997,0.002924419,0.002853055,0.002314566
158.9,0.003068486,0.003473834,0.00261191,0.002737735,0.002019286
159,0.002685268,0.003119598,0.002229944,0.002731706,0.001918853
159.1,0.002413968,0.002895999,0.001980743,0.002811842,0.002025946
159.2,0.002390223,0.002921003,0.001992504,0.002948479,0.002313896
159.3,0.002644104,0.003212371,0.002292804,0.003209603,0.002795961
159.4,0.003107847,0.00368584,0.002815845,0.00362098,0.003385898
159.5,0.003727892,0.004276259,0.003495528,0.00395029,0.003273718
159.6,0.003627576,0.004138511,0.003388839,0.004116766,0.003815756
159.7,0.002355015,0.002914624,0.002028704,0.004423069,0.004980465
159.8,0.003663073,0.004004499,0.003526228,0.005993454,0.006624369
159.9,0.006133587,0.006364006,0.006047798,0.00742796,0.00768304
160,0.007605125,0.007813088,0.00748171,0.007784639,0.007578797
160.1,0.007668953,0.007879316,0.007482652,0.006937443,0.006352971
160.2,0.006547226,0.006783736,0.006289654,0.005222779,0.004374556
160.3,0.004782157,0.005093053,0.004441731,0.003291539,0.002265783
160.4,0.003146237,0.003607959,0.002684001,0.002176697,0.001315649
160.5,0.002559551,0.003135558,0.002075753,0.002565177,0.002131833
160.6,0.002980831,0.003517377,0.00262723,0.003173619,0.002666666
160.7,0.00332499,0.003837248,0.003015584,0.003275709,0.002586771
160.8,0.003228899,0.003760508,0.00291061,0.003025215,0.002213463
160.9,0.002878383,0.003440821,0.002538822,0.002768531,0.001997034
161,0.002615363,0.003179385,0.00228872,0.002820172,0.002200999
161.1,0.002607305,0.003141526,0.002341324,0.003108728,0.002594643
161.2,0.002703833,0.003220498,0.002496028,0.003399671,0.002902018
161.3,0.002760425,0.003290078,0.002575915,0.003565801,0.003093623
161.4,0.002835094,0.003390637,0.002626839,0.003605196,0.003211048
161.5,0.003138528,0.003664876,0.002900925,0.00366879,0.00280691
161.6,0.00314411,0.00364537,0.002853162,0.00421381,0.003804166
161.7,0.002995439,0.003495247,0.002684989,0.005313936,0.005713044
161.8,0.003791834,0.004178956,0.003537938,0.006092853,0.006697682
161.9,0.005783885,0.006028204,0.005573754,0.006642328,0.00698357
162,0.007637367,0.007820201,0.007430387,0.007109674,0.007045465
162.1,0.008662076,0.008829766,0.00843788,0.007304744,0.006978243
162.2,0.008796517,0.008969511,0.008549415,0.007157339,0.006789582
162.3,0.0082526,0.008422367,0.007991049,0.006771632,0.006480644
162.4,0.007286588,0.007471538,0.007016677,0.006225664,0.006010493
162.5,0.006170521,0.006388182,0.005894268,0.005549358,0.005306798
162.6,0.005306371,0.005564411,0.005028697,0.00496073,0.004525697
162.7,0.004831817,0.005132786,0.004553588,0.004508426,0.003835743
162.8,0.004570922,0.004915498,0.004279994,0.004115916,0.003334342
162.9,0.004367589,0.004761772,0.004049778,0.003755487,0.00298748
163,0.004142121,0.004584373,0.003797565,0.003494193,0.002773282
163.1,0.003810677,0.004289006,0.0034369,0.003212408,0.002534877
163.2,0.003076693,0.003567158,0.002623684,0.002527442,0.001696244
163.3,0.003841772,0.004145567,0.003507654,0.003436731,0.002831248
163.4,0.005444427,0.005607744,0.005210147,0.00504823,0.004611148
163.5,0.006715173,0.006856103,0.006505951,0.006138066,0.005483177
163.6,0.007074558,0.007225123,0.006842746,0.006661917,0.006363534
163.7,0.006632441,0.006823505,0.006380332,0.006987412,0.007319598
163.8,0.00634388,0.006577108,0.006128392,0.007198164,0.007681961
163.9,0.006549894,0.006795261,0.006400409,0.007057372,0.007295721
164,0.006737374,0.006963339,0.006621446,0.00646589,0.006271944
164.1,0.00644358,0.006661976,0.006327462,0.005456933,0.004852418
164.2,0.005594668,0.005842861,0.005442729,0.00424172,0.00339255
164.3,0.004434404,0.004781951,0.00420757,0.003112978,0.002247189
164.4,0.003368516,0.003866386,0.003029002,0.002435492,0.001690473
164.5,0.002793652,0.003401249,0.002360202,0.002303401,0.001609881
164.6,0.002770605,0.003388933,0.002349459,0.002410888,0.001679747
164.7,0.002938363,0.003559388,0.002570894,0.002540079,0.001762393
164.8,0.003005508,0.003677374,0.002667022,0.002615631,0.001853284
164.9,0.002929749,0.003680337,0.002585944,0.002646719,0.001921709
165,0.002809484,0.003601335,0.002429741,0.002591611,0.00187226
165.1,0.002678885,0.003428276,0.002258144,0.002461002,0.001646026
165.2,0.002488049,0.003149915,0.002031267,0.002350607,0.001573239
165.3,0.002363177,0.002908126,0.001904223,0.002490814,0.00202114
165.4,0.002506837,0.002929741,0.002122738,0.002871192,0.002702105
165.5,0.002988052,0.003307327,0.002706009,0.003104249,0.002359995
165.6,0.003071521,0.003340133,0.002791019,0.003585457,0.003144841
165.7,0.002729344,0.003083179,0.002396193,0.004729671,0.005014557
165.8,0.00346106,0.003872107,0.003231169,0.006035045,0.006383916
165.9,0.004945102,0.005306607,0.004797866,0.006752371,0.0067954
166,0.005925288,0.006235522,0.00579739,0.006642586,0.006272956
166.1,0.006051863,0.006307388,0.0059179,0.005871135,0.005175824
166.2,0.005442502,0.005656985,0.005278699,0.004822459,0.004010436
166.3,0.004520052,0.004729243,0.004299011,0.003959128,0.003334996
166.4,0.003872337,0.004101126,0.003567871,0.003649555,0.003397522
166.5,0.003876894,0.004104381,0.003523188,0.003834753,0.003711319
166.6,0.004225884,0.00441901,0.003877996,0.004070918,0.003860214
166.7,0.00444401,0.004630475,0.004110909,0.004153426,0.003799622
166.8,0.003584126,0.003900685,0.003222754,0.003376919,0.002822575
166.9,0.002534539,0.003194496,0.002143104,0.002760783,0.002244862
167,0.003535234,0.004204808,0.003344048,0.003951669,0.003798017
167.1,0.005138695,0.005699902,0.005026119,0.005410941,0.005396457
167.2,0.0062156,0.006700208,0.006105613,0.00626235,0.006297981
167.3,0.006497644,0.006902834,0.006361963,0.006306162,0.00636056
167.4,0.005979447,0.006265719,0.005799277,0.005554818,0.005600724
167.5,0.0051622,0.005248579,0.004936524,0.004479727,0.004094346
167.6,0.003974027,0.003923437,0.003671363,0.003888588,0.003641866
167.7,0.002104559,0.002935177,0.001594845,0.004540286,0.004985951
167.8,0.00352803,0.00479717,0.00334966,0.006387679,0.006858607
167.9,0.006126477,0.007232406,0.006059771,0.007872421,0.008044543
168,0.007790693,0.008738023,0.007744818,0.00843749,0.008258232
168.1,0.008240913,0.009045226,0.008192744,0.008070906,0.007629412
168.2,0.007648406,0.008328451,0.007590708,0.007057572,0.006516053
168.3,0.006311364,0.006893512,0.006230078,0.005657983,0.005143709
168.4,0.004632712,0.00520805,0.00449924,0.004209787,0.00376147
168.5,0.00319828,0.003885199,0.002975091,0.003091963,0.002670375
168.6,0.002531632,0.003308424,0.002245169,0.002486081,0.002001479
168.7,0.002545406,0.003266108,0.002299252,0.002289585,0.001655586
168.8,0.002691463,0.003319862,0.002491609,0.002258702,0.001425515
